symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
NVDA,2022-10-06 00:00:00+00:00,131.3,136.56,131.03,132.2,64415689,131.2099978217,136.4663922508,130.9401828985,132.1093808989,64415689,0.0,1.0
NVDA,2022-10-07 00:00:00+00:00,120.76,126.7,120.22,125.05,67247816,120.6772226729,126.6131509825,120.1375928265,124.9642820076,67247816,0.0,1.0
NVDA,2022-10-10 00:00:00+00:00,116.7,121.2432,114.0812,120.37,69869925,116.62000568,121.1600914539,114.0030007882,120.2874900061,69869925,0.0,1.0
NVDA,2022-10-11 00:00:00+00:00,115.86,118.46,112.83,115.61,66748163,115.7805814746,118.3787992533,112.752658448,115.5307528421,66748163,0.0,1.0
NVDA,2022-10-12 00:00:00+00:00,115.0,117.35,113.45,115.79,49259019,114.9211709786,117.2695601247,113.3722334567,115.7106294575,49259019,0.0,1.0
NVDA,2022-10-13 00:00:00+00:00,119.6,120.7799,108.13,109.71,85010301,119.5180178178,120.697109032,108.0558801558,109.6347971136,85010301,0.0,1.0
NVDA,2022-10-14 00:00:00+00:00,112.27,121.11,112.04,120.57,71343199,112.193042311,121.0269827584,111.9631999691,120.4873529121,71343199,0.0,1.0
NVDA,2022-10-17 00:00:00+00:00,118.88,119.48,115.17,115.18,58077417,118.798511356,119.3981000741,115.0910544488,115.1010475941,58077417,0.0,1.0
NVDA,2022-10-18 00:00:00+00:00,119.67,124.92,116.18,123.44,65936206,119.5879698349,124.8343711187,116.1003621243,123.3553856139,65936206,0.0,1.0
NVDA,2022-10-19 00:00:00+00:00,120.51,123.5,118.34,118.79,52313061,120.4273940403,123.4153444857,118.2588815097,118.7085730483,52313061,0.0,1.0
NVDA,2022-10-20 00:00:00+00:00,121.94,127.69,121.05,121.13,65239761,121.8564138186,127.6024723675,120.9670238866,121.0469690491,65239761,0.0,1.0
NVDA,2022-10-21 00:00:00+00:00,124.66,124.98,118.87,120.982,60949441,124.5745493408,124.8943299905,118.7885182107,120.8990704986,60949441,0.0,1.0
NVDA,2022-10-24 00:00:00+00:00,125.99,127.1,120.64,125.08,51745740,125.9036376661,127.0128767946,120.5573049292,124.9942614435,51745740,0.0,1.0
NVDA,2022-10-25 00:00:00+00:00,132.61,133.0,126.64,126.935,50548233,132.5190998563,132.9088325231,126.5531921107,126.8479898971,50548233,0.0,1.0
NVDA,2022-10-26 00:00:00+00:00,128.96,133.88,127.08,128.69,53553329,128.8716018209,133.7882293097,126.992890504,128.6017868977,53553329,0.0,1.0
NVDA,2022-10-27 00:00:00+00:00,131.76,138.38,131.22,136.3,58311308,131.6696825056,138.2851446958,131.1300526593,136.2065704729,58311308,0.0,1.0
NVDA,2022-10-28 00:00:00+00:00,138.34,138.5,130.61,131.04,52103993,138.2451721146,138.4050624395,130.5204707958,130.9501760438,52103993,0.0,1.0
NVDA,2022-10-31 00:00:00+00:00,134.97,138.38,132.97,137.78,48634099,134.8774821477,138.2851446958,132.8788530872,137.6855559777,48634099,0.0,1.0
NVDA,2022-11-01 00:00:00+00:00,135.43,139.25,135.19,138.11,43281690,135.3371668316,139.1545483372,135.0973313443,138.0153297727,43281690,0.0,1.0
NVDA,2022-11-02 00:00:00+00:00,132.19,142.1,132.1124,138.5,67262784,132.0993877536,142.0025947484,132.0218409461,138.4050624395,67262784,0.0,1.0
NVDA,2022-11-03 00:00:00+00:00,134.21,137.81,129.56,130.43,50006486,134.1180031047,137.7155354136,129.471190539,130.3405941804,50006486,0.0,1.0
NVDA,2022-11-04 00:00:00+00:00,141.56,142.29,136.97,139.86,61257591,141.462964902,142.1924645091,136.8761112082,139.7641302006,61257591,0.0,1.0
NVDA,2022-11-07 00:00:00+00:00,143.01,144.12,139.54,142.28,41006095,142.9119709709,144.0212100995,139.4443495509,142.1824713638,41006095,0.0,1.0
NVDA,2022-11-08 00:00:00+00:00,146.02,148.9101,142.16,148.01,59529199,145.9199077069,148.8080266308,142.0625536202,147.9085436221,59529199,0.0,1.0
NVDA,2022-11-09 00:00:00+00:00,137.76,142.11,137.5901,141.615,45441366,137.6655696871,142.0125878937,137.4957861484,141.5179272012,45441366,0.0,1.0
NVDA,2022-11-10 00:00:00+00:00,157.5,157.73,145.47,148.0,70081925,157.3920385142,157.6218808562,145.3702847153,147.8985504768,70081925,0.0,1.0
NVDA,2022-11-11 00:00:00+00:00,163.27,163.89,154.82,158.075,65548747,163.1580833537,163.7776583625,154.7138755731,157.9666443691,65548747,0.0,1.0
NVDA,2022-11-14 00:00:00+00:00,162.95,165.4,159.22,162.18,52785245,162.8383027041,165.2866233032,159.1108595062,162.0688305158,52785245,0.0,1.0
NVDA,2022-11-15 00:00:00+00:00,166.66,169.98,163.82,167.215,54587550,166.5457596113,169.8634838517,163.7077063454,167.1003791756,54587550,0.0,1.0
NVDA,2022-11-16 00:00:00+00:00,159.1,163.62,158.73,161.615,64954684,158.9909417626,163.5078434393,158.6211953864,161.5042178062,64954684,0.0,1.0
NVDA,2022-11-17 00:00:00+00:00,156.77,162.66,155.35,157.15,71089356,156.6625389071,162.5485014903,155.2435122742,157.0422784286,71089356,0.0,1.0
NVDA,2022-11-18 00:00:00+00:00,154.09,160.02,151.2001,159.66,49207165,153.9843759661,159.9103111304,151.0964569051,159.5505578995,49207165,0.0,1.0
NVDA,2022-11-21 00:00:00+00:00,153.17,154.77,150.8,151.47,40473931,153.0650065982,154.6639098466,150.6966311615,151.3661718968,40473931,0.0,1.0
NVDA,2022-11-22 00:00:00+00:00,160.38,160.5757,151.216,153.28,47286607,160.2700643613,160.4656302149,151.1123460061,153.1749311966,47286607,0.0,1.0
NVDA,2022-11-23 00:00:00+00:00,165.19,165.27,160.4801,160.98,42724093,165.0767672518,165.1567124142,160.3700957458,160.8696530795,42724093,0.0,1.0
NVDA,2022-11-25 00:00:00+00:00,162.7,164.87,161.72,163.18,16793430,162.5884740715,164.7569866021,161.6091458319,163.068145046,16793430,0.0,1.0
NVDA,2022-11-28 00:00:00+00:00,158.27,163.57,157.25,160.26,30415201,158.1615107025,163.4578777128,157.1422098816,160.1501466177,30415201,0.0,1.0
NVDA,2022-11-29 00:00:00+00:00,156.39,159.32,155.2,158.27,29838449,156.2827993856,159.2107909593,155.0936150946,158.1615107025,29838449,0.0,1.0
NVDA,2022-11-30 00:00:00+00:00,169.23,169.3,155.97,156.97,56529822,169.1539705352,169.2239390865,155.8999278165,156.8994785494,56529822,0.04,1.0
NVDA,2022-12-01 00:00:00+00:00,171.35,172.65,166.35,169.99,47097657,171.2730180891,172.5724340419,166.2752644244,169.9136290923,47097657,0.0,1.0
NVDA,2022-12-02 00:00:00+00:00,168.76,169.3257,164.45,166.59,37138858,168.6841816907,169.2496275404,164.3761180318,166.5151566003,37138858,0.0,1.0
NVDA,2022-12-05 00:00:00+00:00,166.1,169.95,164.7201,166.79,35225517,166.0253767411,169.8736470629,164.6460966848,166.7150667469,35225517,0.0,1.0
NVDA,2022-12-06 00:00:00+00:00,159.87,165.73,158.19,165.3,35269427,159.7981756749,165.6555429699,158.1189304436,165.2257361548,35269427,0.0,1.0
NVDA,2022-12-07 00:00:00+00:00,161.2,161.86,156.67,157.72,37238758,161.1275781497,161.7872816335,156.5996133295,157.6491415991,37238758,0.0,1.0
NVDA,2022-12-08 00:00:00+00:00,171.69,171.79,159.59,162.73,51545554,171.6128653383,171.7128204116,159.5183014697,162.6568907711,51545554,0.0,1.0
NVDA,2022-12-09 00:00:00+00:00,170.01,175.83,169.75,171.6,46533819,169.9336201069,175.7510053726,169.6737369164,171.5229057723,46533819,0.0,1.0
NVDA,2022-12-12 00:00:00+00:00,175.35,175.38,167.97,170.37,45732780,175.2712210208,175.3012075428,167.8945366117,170.2934583708,45732780,0.0,1.0
NVDA,2022-12-13 00:00:00+00:00,180.72,187.9,177.11,185.31,65658876,180.6388084567,187.8155827192,177.0304303108,185.2267463209,65658876,0.0,1.0
NVDA,2022-12-14 00:00:00+00:00,176.74,182.52,174.2,179.87,49688810,176.6605965396,182.437999776,174.1217376779,179.7891903337,49688810,0.0,1.0
NVDA,2022-12-15 00:00:00+00:00,169.52,173.2,167.0,171.46,47854210,169.4438402478,173.122186945,166.9249724008,171.3829686697,47854210,0.0,1.0
NVDA,2022-12-16 00:00:00+00:00,165.71,170.41,164.1,168.642,47823193,165.6355519553,170.3334404001,164.0262752753,168.5662347043,47823193,0.0,1.0
NVDA,2022-12-19 00:00:00+00:00,162.54,166.09,161.45,165.72,35403877,162.4669761319,166.0153812338,161.377465833,165.6455474626,35403877,0.0,1.0
NVDA,2022-12-20 00:00:00+00:00,160.85,163.1,158.52,160.64,40325979,160.7777353932,163.0267245423,158.4487821855,160.5678297393,40325979,0.0,1.0
NVDA,2022-12-21 00:00:00+00:00,165.01,166.27,161.02,161.14,32502538,164.9358664422,166.1953003657,160.9476590178,161.0676051058,32502538,0.0,1.0
NVDA,2022-12-22 00:00:00+00:00,153.39,161.38,148.82,160.935,56504527,153.3210869255,161.3074972817,148.753140076,160.8626972055,56504527,0.0,1.0
NVDA,2022-12-23 00:00:00+00:00,152.06,153.39,148.83,151.96,34932563,151.9916844507,153.3210869255,148.7631355833,151.8917293774,34932563,0.0,1.0
NVDA,2022-12-27 00:00:00+00:00,141.21,151.0,140.56,150.74,46490226,141.1465589983,150.9321606738,140.4968510219,150.6722774832,46490226,0.0,1.0
NVDA,2022-12-28 00:00:00+00:00,140.36,142.62,138.84,139.27,35106645,140.2969408753,142.5559255317,138.7776237612,139.2074305764,35106645,0.0,1.0
NVDA,2022-12-29 00:00:00+00:00,146.03,146.83,142.27,144.02,35492324,145.9643935311,146.7640341174,142.2060827752,143.9552965578,35492324,0.0,1.0
NVDA,2022-12-30 00:00:00+00:00,146.14,146.2899,142.33,143.34,31048983,146.0743441117,146.2241767665,142.2660558192,143.2756020594,31048983,0.0,1.0
NVDA,2023-01-03 00:00:00+00:00,143.15,149.96,140.96,148.51,40127658,143.0856874202,149.8926279115,140.8966713151,148.4432793487,40127658,0.0,1.0
NVDA,2023-01-04 00:00:00+00:00,147.49,148.53,142.41,145.67,43132360,147.4237376011,148.4632703634,142.3460198778,145.6045552672,43132360,0.0,1.0
NVDA,2023-01-05 00:00:00+00:00,142.65,145.64,141.4795,144.91,38916811,142.5859120537,145.5745687452,141.4159379208,144.8448967102,38916811,0.0,1.0
NVDA,2023-01-06 00:00:00+00:00,148.59,150.1,140.34,144.74,40504362,148.5232434074,150.0325650141,140.2769498606,144.6749730856,40504362,0.0,1.0
NVDA,2023-01-09 00:00:00+00:00,156.28,160.56,151.41,152.84,50423056,156.2097885437,160.4878656807,151.3419764743,152.7713340224,50423056,0.0,1.0
NVDA,2023-01-10 00:00:00+00:00,159.09,159.6199,154.72,155.07,38410126,159.0185261032,159.5481880366,154.6504894003,155.0003321568,38410126,0.0,1.0
NVDA,2023-01-11 00:00:00+00:00,160.01,160.28,155.63,158.3951,35328493,159.9381127775,160.2079914754,155.5600805673,158.3239382989,35328493,0.0,1.0
NVDA,2023-01-12 00:00:00+00:00,165.11,166.37,154.92,161.0,55140906,165.0358215155,166.295255439,154.8503995469,160.9276680031,55140906,0.0,1.0
NVDA,2023-01-13 00:00:00+00:00,168.99,169.22,161.65,162.78,44728706,168.9140783593,169.1439750279,161.5773759796,162.7068683078,44728706,0.0,1.0
NVDA,2023-01-17 00:00:00+00:00,177.02,177.28,168.99,168.99,51110216,176.9404707448,177.2003539354,168.9140783593,168.9140783593,51110216,0.0,1.0
NVDA,2023-01-18 00:00:00+00:00,173.77,178.73,172.82,176.67,43962355,173.6919308628,178.6497024981,172.7423576665,176.5906279883,43962355,0.0,1.0
NVDA,2023-01-19 00:00:00+00:00,167.65,171.97,167.31,170.36,45293160,167.5746803772,171.8927395435,167.234833128,170.2834628635,45293160,0.0,1.0
NVDA,2023-01-20 00:00:00+00:00,178.39,178.56,168.25,170.11,56496712,178.309855249,178.4797788736,168.174410817,170.0335751802,56496712,0.0,1.0
NVDA,2023-01-23 00:00:00+00:00,191.93,192.45,178.175,180.64,65516259,191.8437721729,192.3635385541,178.0949518414,180.5588443981,65516259,0.0,1.0
NVDA,2023-01-24 00:00:00+00:00,192.65,194.95,188.2,188.27,49620410,192.5634487007,194.8624153864,188.1154479391,188.1854164904,49620410,0.0,1.0
NVDA,2023-01-25 00:00:00+00:00,193.23,193.7,185.8,189.125,44953711,193.1431881258,193.6129769702,185.71652618,189.040032367,44953711,0.0,1.0
NVDA,2023-01-26 00:00:00+00:00,198.02,201.66,192.78,197.01,48953542,197.9310361365,201.5694008044,192.6933902959,196.9214898963,48953542,0.0,1.0
NVDA,2023-01-27 00:00:00+00:00,203.65,206.28,194.05,194.62,54214198,203.558506763,206.1873251906,193.9628197268,194.5325636445,54214198,0.0,1.0
NVDA,2023-01-30 00:00:00+00:00,191.62,201.4,191.5,199.5,48861115,191.5339114457,201.3095176139,191.4139653578,199.4103712213,48861115,0.0,1.0
NVDA,2023-01-31 00:00:00+00:00,195.37,196.87,189.5,191.695,49801658,195.2822266943,196.7815527937,189.4148638919,191.6088777507,49801658,0.0,1.0
NVDA,2023-02-01 00:00:00+00:00,209.43,211.92,196.11,196.91,66047704,209.3359099994,211.8247913244,196.0218942366,196.821534823,66047704,0.0,1.0
NVDA,2023-02-02 00:00:00+00:00,217.09,219.49,207.0,210.0,56427580,216.9924686137,219.3913903727,206.9070017183,209.9056539171,56427580,0.0,1.0
NVDA,2023-02-03 00:00:00+00:00,211.0,217.4499,207.89,210.0,42936595,210.9052046501,217.3522069225,207.7966018706,209.9056539171,42936595,0.0,1.0
NVDA,2023-02-06 00:00:00+00:00,210.89,215.7,207.86,208.06,45219709,210.7952540695,215.6030930949,207.7666153487,207.9665254952,45219709,0.0,1.0
NVDA,2023-02-07 00:00:00+00:00,221.73,222.59,211.5,213.82,66414961,221.6303840145,222.4899976448,211.4049800166,213.723937717,66414961,0.0,1.0
NVDA,2023-02-08 00:00:00+00:00,222.05,228.78,220.0801,223.87,55965122,221.9502402491,228.6772166817,219.9812252602,223.769422583,55965122,0.0,1.0
NVDA,2023-02-09 00:00:00+00:00,223.37,230.2,221.2,226.06,52387578,223.2696472165,230.0965787225,221.1006221261,225.9584386881,52387578,0.0,1.0
NVDA,2023-02-10 00:00:00+00:00,212.65,220.7764,208.11,216.9,55073675,212.5544633594,220.6772124356,208.0165030319,216.8025539744,55073675,0.0,1.0
NVDA,2023-02-13 00:00:00+00:00,217.88,220.48,209.62,215.38,47491862,217.7821136927,220.3809455983,209.5258246386,215.2832368604,47491862,0.0,1.0
NVDA,2023-02-14 00:00:00+00:00,229.71,230.488,213.66,215.78,67547350,229.6067988634,230.3844493336,213.5640095997,215.6830571535,67547350,0.0,1.0
NVDA,2023-02-15 00:00:00+00:00,227.64,228.55,221.06,225.49,42118826,227.5377288462,228.4473200132,220.9606850234,225.3886947704,42118826,0.0,1.0
NVDA,2023-02-16 00:00:00+00:00,220.02,225.5,219.268,221.33,41202628,219.9211522612,225.3986902777,219.16949011,221.2305637213,41202628,0.0,1.0
NVDA,2023-02-17 00:00:00+00:00,213.88,217.4,209.75,216.31,46588764,213.7839107609,217.3023293409,209.6557662339,216.212819042,46588764,0.0,1.0
NVDA,2023-02-21 00:00:00+00:00,206.55,214.938,206.18,210.0,41001455,206.4572038885,214.8414354364,206.0873701173,209.9056539171,41001455,0.0,1.0
NVDA,2023-02-22 00:00:00+00:00,207.54,211.04,204.21,207.07,51318432,207.4467591141,210.9451866794,204.1182551734,206.9769702696,51318432,0.0,1.0
NVDA,2023-02-23 00:00:00+00:00,236.64,238.88,230.25,234.4,111799541,236.5336854426,238.7726790844,230.1465562592,234.2946918009,111799541,0.0,1.0
NVDA,2023-02-24 00:00:00+00:00,232.86,234.74,229.47,232.25,58971591,232.7553836721,234.6345390501,229.3669066875,232.145657725,58971591,0.0,1.0
NVDA,2023-02-27 00:00:00+00:00,235.01,238.7994,234.54,236.7,45299367,234.9044177479,238.6921152953,234.4346289035,236.5936584866,45299367,0.0,1.0
NVDA,2023-02-28 00:00:00+00:00,232.16,238.25,232.06,233.72,45596280,232.0556981591,238.1429621227,231.9557430858,233.6149973025,45596280,0.0,1.0
NVDA,2023-03-01 00:00:00+00:00,226.98,232.5557,225.08,231.92,46002562,226.8780253624,232.4512203841,224.9788789699,231.8158059832,46002562,0.0,1.0
NVDA,2023-03-02 00:00:00+00:00,233.14,233.804,224.32,224.88,39007465,233.0352578774,233.698959564,224.2192204128,224.7789688233,39007465,0.0,1.0
NVDA,2023-03-03 00:00:00+00:00,238.9,239.0,231.3,233.2,41239330,238.7926700991,238.8926251724,231.1960845287,233.0952309213,41239330,0.0,1.0
NVDA,2023-03-06 00:00:00+00:00,235.54,242.48,234.87,238.91,43742923,235.4341796364,242.371061723,234.7644806453,238.8026656064,43742923,0.0,1.0
NVDA,2023-03-07 00:00:00+00:00,232.88,241.25,232.41,236.0,51515388,232.8153567161,241.1830333552,232.3454871796,235.9344906604,51515388,0.04,1.0
NVDA,2023-03-08 00:00:00+00:00,241.81,242.0,234.235,234.87,51357339,241.7428779093,241.9328251687,234.1699805926,234.804804328,51357339,0.0,1.0
NVDA,2023-03-09 00:00:00+00:00,234.36,244.54,233.8284,241.75,50125699,234.2949458948,244.4721201106,233.7634934574,241.6828945642,50125699,0.0,1.0
NVDA,2023-03-10 00:00:00+00:00,229.65,236.27,227.26,234.09,47486565,229.5862533058,236.2044157133,227.1969167266,234.0250208419,47486565,0.0,1.0
NVDA,2023-03-13 00:00:00+00:00,229.66,232.98,222.97,227.52,42189032,229.59625053,232.9153289579,222.9081075532,227.4568445553,42189032,0.0,1.0
NVDA,2023-03-14 00:00:00+00:00,240.63,242.19,234.6,234.96,47491013,240.563205456,242.1227724282,234.5348792752,234.8947793457,47491013,0.0,1.0
NVDA,2023-03-15 00:00:00+00:00,242.28,242.86,233.6,237.61,52448574,242.2127474458,242.7925864483,233.5351568571,237.5440437535,52448574,0.0,1.0
NVDA,2023-03-16 00:00:00+00:00,255.41,255.88,238.94,240.27,58494626,255.3391027948,255.8089723313,238.8736745695,240.2033053855,58494626,0.0,1.0
NVDA,2023-03-17 00:00:00+00:00,257.25,263.99,256.68,259.82,84854656,257.178592044,263.9167211417,256.6087502658,259.7478786584,84854656,0.0,1.0
NVDA,2023-03-20 00:00:00+00:00,259.0,260.24,251.2983,256.15,43274719,258.9281062756,260.167762074,251.2285441285,256.0788973842,43274719,0.0,1.0
NVDA,2023-03-21 00:00:00+00:00,261.99,263.92,253.81,261.8,54740776,261.9172763056,263.8467405725,253.7395469259,261.7273290462,54740776,0.0,1.0
NVDA,2023-03-22 00:00:00+00:00,264.68,275.89,262.37,264.25,79729511,264.6065296102,275.8134179165,262.2971708245,264.1766489704,79729511,0.0,1.0
NVDA,2023-03-23 00:00:00+00:00,271.91,274.99,266.9,271.155,56488876,271.8345226927,274.9136677403,266.8259133783,271.0797322671,56488876,0.0,1.0
NVDA,2023-03-24 00:00:00+00:00,267.79,271.67,263.55,270.31,45541407,267.7156663303,271.5945893124,263.4768432778,270.2349668238,45541407,0.0,1.0
NVDA,2023-03-27 00:00:00+00:00,265.31,270.0,263.65,268.37,36102574,265.2363547336,269.9250528742,263.5768155196,268.2955053328,36102574,0.0,1.0
NVDA,2023-03-28 00:00:00+00:00,264.1,265.13,258.5,264.47,35610378,264.0266906077,265.0564046983,258.4282450666,264.3965879024,35610378,0.0,1.0
NVDA,2023-03-29 00:00:00+00:00,269.84,270.78,265.97,268.25,39369387,269.7650972873,270.7048363603,265.8961715295,268.1755386426,39369387,0.0,1.0
NVDA,2023-03-30 00:00:00+00:00,273.83,274.99,271.02,272.29,36451574,273.7539897354,274.9136677403,270.9447697406,272.2144172116,36451574,0.0,1.0
NVDA,2023-03-31 00:00:00+00:00,277.77,278.3431,271.05,271.4,43393277,277.6928960625,278.2658369803,270.9747614132,271.3246642595,43393277,0.0,1.0
NVDA,2023-04-03 00:00:00+00:00,279.65,280.0,273.36,275.09,39871560,279.5723742084,279.9222770547,273.2841201989,275.0136399821,39871560,0.0,1.0
NVDA,2023-04-04 00:00:00+00:00,274.53,280.0,273.07,279.66,36859153,274.453795428,279.9222770547,272.9942006976,279.5823714326,36859153,0.0,1.0
NVDA,2023-04-05 00:00:00+00:00,268.81,269.98,263.95,268.29,51501474,268.7353831967,269.9050584259,263.876732245,268.2155275393,51501474,0.0,1.0
NVDA,2023-04-06 00:00:00+00:00,270.37,270.8,264.27,265.84,39765434,270.2949501689,270.7248308087,264.1966434188,265.7662076151,39765434,0.0,1.0
NVDA,2023-04-10 00:00:00+00:00,275.79,276.2099,266.69,268.23,39527855,275.7134456747,276.1332291181,266.6159716705,268.1555441943,39527855,0.0,1.0
NVDA,2023-04-11 00:00:00+00:00,271.69,277.9,271.26,277.235,31437817,271.6145837607,277.8228599768,271.184703121,277.1580445688,31437817,0.0,1.0
NVDA,2023-04-12 00:00:00+00:00,264.95,274.6799,264.475,273.7,44625895,264.8764546631,274.6036538185,264.4015865145,273.624025821,44625895,0.0,1.0
NVDA,2023-04-13 00:00:00+00:00,264.63,268.869,263.29,267.34,35361528,264.5565434893,268.7943668194,263.2169154491,267.2657912422,35361528,0.0,1.0
NVDA,2023-04-14 00:00:00+00:00,267.58,268.83,262.2,265.04,39566013,267.5057246225,268.7553776451,262.1272180134,264.9664296807,39566013,0.0,1.0
NVDA,2023-04-17 00:00:00+00:00,270.02,270.06,264.3318,265.655,31348982,269.9450473226,269.9850362193,264.2584262642,265.5812589678,31348982,0.0,1.0
NVDA,2023-04-18 00:00:00+00:00,276.67,281.1,273.57,275.335,60481154,276.5932014026,281.0219717146,273.4940619067,275.2585719745,60481154,0.0,1.0
NVDA,2023-04-19 00:00:00+00:00,279.31,280.0,272.32,273.61,35866041,279.2324685863,279.9222770547,272.2444088841,273.5340508034,35866041,0.0,1.0
NVDA,2023-04-20 00:00:00+00:00,271.04,280.3,270.0,276.71,42771326,270.964764189,280.2221937802,269.9250528742,276.6331902994,42771326,0.0,1.0
NVDA,2023-04-21 00:00:00+00:00,271.19,271.83,267.22,269.52,34510277,271.1147225517,271.7545448993,267.145824552,269.4451861136,34510277,0.0,1.0
NVDA,2023-04-24 00:00:00+00:00,270.42,273.6599,266.7101,270.13,33928186,270.3449362898,273.583936952,266.6360660911,270.0550167886,33928186,0.0,1.0
NVDA,2023-04-25 00:00:00+00:00,262.41,272.47,262.25,270.78,37852716,262.3371597212,272.3943672468,262.1772041343,270.7048363603,37852716,0.0,1.0
NVDA,2023-04-26 00:00:00+00:00,269.56,273.3,267.051,270.02,40449391,269.4851750103,273.2241368538,266.9768714634,269.9450473226,40449391,0.0,1.0
NVDA,2023-04-27 00:00:00+00:00,272.26,274.95,266.2501,273.63,37716119,272.184425539,274.8736788436,266.1761937788,273.5540452517,37716119,0.0,1.0
NVDA,2023-04-28 00:00:00+00:00,277.49,277.58,270.7148,272.25,29221614,277.4129737854,277.5029488031,270.6396544586,272.1744283148,29221614,0.0,1.0
NVDA,2023-05-01 00:00:00+00:00,289.1,290.5844,277.8,278.4,57032853,289.019751059,290.5037390164,277.722887735,278.3227211859,57032853,0.0,1.0
NVDA,2023-05-02 00:00:00+00:00,282.1,288.3599,280.83,286.8,40272957,282.0216941327,288.2798564974,280.7520466617,286.7203894975,40272957,0.0,1.0
NVDA,2023-05-03 00:00:00+00:00,278.02,283.67,274.72,278.4,38338740,277.942826667,283.591258329,274.6437426874,278.3227211859,38338740,0.0,1.0
NVDA,2023-05-04 00:00:00+00:00,275.62,278.59,272.4,276.51,32185041,275.5434928637,278.5126684453,272.3243866775,276.4332458157,32185041,0.0,1.0
NVDA,2023-05-05 00:00:00+00:00,286.8,287.55,277.31,278.255,36149408,286.7203894975,287.470181311,277.2330237502,278.1777614352,36149408,0.0,1.0
NVDA,2023-05-08 00:00:00+00:00,291.51,292.2,283.5,285.22,34497890,291.4290820865,292.118890555,283.4213055179,285.140828077,34497890,0.0,1.0
NVDA,2023-05-09 00:00:00+00:00,285.71,289.73,284.5,288.99,31486946,285.6306920618,289.6495761824,284.421027936,288.909781593,31486946,0.0,1.0
NVDA,2023-05-10 00:00:00+00:00,288.85,291.13,284.6128,290.05,36934998,288.7698204545,291.0491875677,284.5337966247,289.9694873562,36934998,0.0,1.0
NVDA,2023-05-11 00:00:00+00:00,285.78,289.5,282.46,288.96,32214903,285.7006726311,289.4196400262,282.3815942032,288.8797899205,32214903,0.0,1.0
NVDA,2023-05-12 00:00:00+00:00,283.4,287.8,280.46,285.29,27422225,283.3213332761,287.7201119156,280.382149367,285.2108086462,27422225,0.0,1.0
NVDA,2023-05-15 00:00:00+00:00,289.53,289.69,281.52,285.085,29392587,289.4496316988,289.6095872857,281.4418551302,285.0058655505,29392587,0.0,1.0
NVDA,2023-05-16 00:00:00+00:00,292.13,298.7,288.32,288.41,44940494,292.0489099857,298.6170862723,288.2399675729,288.3299425906,44940494,0.0,1.0
NVDA,2023-05-17 00:00:00+00:00,301.78,301.99,294.3001,295.84,43253541,301.6962313199,301.9061730277,294.2184076051,295.7578801567,43253541,0.0,1.0
NVDA,2023-05-18 00:00:00+00:00,316.78,318.28,303.2,304.1,74872501,316.6920675907,318.1916512178,303.1158371536,304.0155873298,74872501,0.0,1.0
NVDA,2023-05-19 00:00:00+00:00,312.64,315.8,309.16,315.36,47390765,312.55321678,315.712339621,309.0741827652,315.2724617571,47390765,0.0,1.0
NVDA,2023-05-22 00:00:00+00:00,311.76,315.2,306.8,309.01,37199967,311.6734610521,315.1125061702,306.7148378586,308.9242244025,37199967,0.0,1.0
NVDA,2023-05-23 00:00:00+00:00,306.88,312.88,306.31,310.0,35625326,306.794815652,312.7931501603,306.2249738737,309.9139495963,35625326,0.0,1.0
NVDA,2023-05-24 00:00:00+00:00,305.38,306.07,298.06,302.1,72141851,305.2952320249,305.9850404934,297.9772639248,302.0161424937,72141851,0.0,1.0
NVDA,2023-05-25 00:00:00+00:00,379.8,394.8,366.35,385.23,154391067,379.6945743764,394.6904106472,366.2483078536,385.1230671064,154391067,0.0,1.0
NVDA,2023-05-26 00:00:00+00:00,389.46,391.7,375.5,378.9,71439676,389.3518929348,391.5912711512,375.3957679788,378.7948242002,71439676,0.0,1.0
NVDA,2023-05-30 00:00:00+00:00,401.11,419.38,399.49,405.95,92340110,400.9986591051,419.2635876829,399.3791087879,405.8373156085,92340110,0.0,1.0
NVDA,2023-05-31 00:00:00+00:00,378.34,402.95,378.22,394.88,99882681,378.234979646,402.8381483543,378.1150129559,394.7703884406,99882681,0.0,1.0
NVDA,2023-06-01 00:00:00+00:00,397.7,400.5,383.4,384.89,63587295,397.5896056595,400.3888284301,383.2935750814,384.7831614843,63587295,0.0,1.0
NVDA,2023-06-02 00:00:00+00:00,393.27,405.0,390.5801,400.97,48273121,393.1608353476,404.8875793113,390.4716820152,400.8586979666,48273121,0.0,1.0
NVDA,2023-06-05 00:00:00+00:00,391.71,395.6503,387.07,389.09,39609381,391.6012683754,395.5404746193,386.9625563556,388.9819956401,39609381,0.0,1.0
NVDA,2023-06-06 00:00:00+00:00,386.54,391.6,381.48,388.3,38872914,386.4327034741,391.4912989094,381.3741080387,388.1922149298,38872914,0.0,1.0
NVDA,2023-06-07 00:00:00+00:00,374.75,394.99,373.56,389.15,51199789,374.685965062,394.9225065772,373.4961684017,389.0835044799,51199789,0.04,1.0
NVDA,2023-06-08 00:00:00+00:00,385.1,388.64,375.05,377.24,41777240,385.0341965186,388.5735916256,374.9859137998,377.1755395863,41777240,0.0,1.0
NVDA,2023-06-09 00:00:00+00:00,387.7,397.11,385.67,390.37,42771747,387.6337522469,397.0421443249,385.6040991206,390.303296014,42771747,0.0,1.0
